state,id,name,qtd_usuarios,qtd_acessos_unicos,qtd_acessos_totais
São Paulo,3537404,Pereira Barreto,0,0,0
São Paulo,3537503,Pereiras,0,0,0
São Paulo,3537602,Peruíbe,12,10,502
São Paulo,3537701,Piacatu,0,0,0
São Paulo,3537800,Piedade,0,0,0
São Paulo,3537909,Pilar do Sul,0,0,0
São Paulo,3538006,Pindamonhangaba,122,25,656
São Paulo,3538105,Pindorama,0,0,0
São Paulo,3538204,Pinhalzinho,0,0,0
São Paulo,3538303,Piquerobi,0,0,0
São Paulo,3538501,Piquete,0,0,0
São Paulo,3538600,Piracaia,1,1,1
São Paulo,3538709,Piracicaba,0,0,0
São Paulo,3538808,Piraju,0,0,0
São Paulo,3538907,Pirajuí,0,0,0
São Paulo,3539004,Pirangi,0,0,0
São Paulo,3539103,Pirapora do Bom Jesus,0,0,0
São Paulo,3539202,Pirapozinho,0,0,0
São Paulo,3539301,Pirassununga,0,0,0
São Paulo,3539400,Piratininga,0,0,0
São Paulo,3539509,Pitangueiras,0,0,0
São Paulo,3539608,Planalto,0,0,0
São Paulo,3539707,Platina,0,0,0
São Paulo,3539806,Poá,0,0,0
São Paulo,3539905,Poloni,0,0,0
São Paulo,3540002,Pompéia,0,0,0
São Paulo,3540101,Pongaí,0,0,0
São Paulo,3540200,Pontal,0,0,0
São Paulo,3540259,Pontalinda,0,0,0
São Paulo,3540309,Pontes Gestal,0,0,0
São Paulo,3540408,Populina,0,0,0
São Paulo,3540507,Porangaba,0,0,0
São Paulo,3540606,Porto Feliz,354,50,1056
São Paulo,3540705,Porto Ferreira,0,0,0
São Paulo,3540754,Potim,0,0,0
São Paulo,3540804,Potirendaba,0,0,0
São Paulo,3540853,Pracinha,0,0,0
São Paulo,3540903,Pradópolis,0,0,0
São Paulo,3541000,Praia Grande,0,0,0
São Paulo,3541059,Pratânia,0,0,0
São Paulo,3541109,Presidente Alves,0,0,0
São Paulo,3541208,Presidente Bernardes,0,0,0
São Paulo,3541307,Presidente Epitácio,0,0,0
São Paulo,3541406,Presidente Prudente,655,54,811
São Paulo,3541505,Presidente Venceslau,0,0,0
São Paulo,3541604,Promissão,0,0,0
São Paulo,3541653,Quadra,0,0,0
São Paulo,3541703,Quatá,0,0,0
São Paulo,3541802,Queiroz,0,0,0
São Paulo,3541901,Queluz,0,0,0
São Paulo,3542008,Quintana,0,0,0
São Paulo,3542107,Rafard,0,0,0
São Paulo,3542206,Rancharia,0,0,0
São Paulo,3542305,Redenção da Serra,0,0,0
São Paulo,3542404,Regente Feijó,0,0,0
São Paulo,3542503,Reginópolis,0,0,0
São Paulo,3542602,Registro,60,8,304
São Paulo,3542701,Restinga,0,0,0
São Paulo,3542800,Ribeira,0,0,0
São Paulo,3542909,Ribeirão Bonito,0,0,0
São Paulo,3543006,Ribeirão Branco,0,0,0
São Paulo,3543105,Ribeirão Corrente,0,0,0
São Paulo,3543204,Ribeirão do Sul,0,0,0
São Paulo,3543238,Ribeirão dos Índios,0,0,0
São Paulo,3543253,Ribeirão Grande,0,0,0
São Paulo,3543303,Ribeirão Pires,0,0,0
São Paulo,3543402,Ribeirão Preto,1642,63,2160
São Paulo,3543501,Riversul,0,0,0
São Paulo,3543600,Rifaina,0,0,0
São Paulo,3543709,Rincão,0,0,0
São Paulo,3543808,Rinópolis,0,0,0
São Paulo,3543907,Rio Claro,39,14,885
São Paulo,3544004,Rio das Pedras,0,0,0
São Paulo,3544103,Rio Grande da Serra,0,0,0
São Paulo,3544202,Riolândia,0,0,0
São Paulo,3544251,Rosana,0,0,0
São Paulo,3544301,Roseira,0,0,0
São Paulo,3544400,Rubiácea,0,0,0
São Paulo,3544509,Rubinéia,0,0,0
São Paulo,3544608,Sabino,0,0,0
São Paulo,3544707,Sagres,0,0,0
São Paulo,3544806,Sales,0,0,0
São Paulo,3544905,Sales Oliveira,0,0,0
São Paulo,3545001,Salesópolis,0,0,0
São Paulo,3545100,Salmourão,0,0,0
São Paulo,3545159,Saltinho,0,0,0
São Paulo,3545209,Salto,0,0,0
São Paulo,3545308,Salto de Pirapora,0,0,0
São Paulo,3545407,Salto Grande,0,0,0
São Paulo,3545506,Sandovalina,0,0,0
São Paulo,3545605,Santa Adélia,0,0,0
São Paulo,3545704,Santa Albertina,0,0,0
São Paulo,3545803,Santa Bárbara d'Oeste,0,0,0
São Paulo,3546009,Santa Branca,0,0,0
São Paulo,3546108,Santa Clara d'Oeste,0,0,0
São Paulo,3546207,Santa Cruz da Conceição,0,0,0
São Paulo,3546256,Santa Cruz da Esperança,0,0,0
São Paulo,3546306,Santa Cruz das Palmeiras,0,0,0
São Paulo,3546405,Santa Cruz do Rio Pardo,0,0,0
São Paulo,3546504,Santa Ernestina,0,0,0
São Paulo,3546603,Santa Fé do Sul,0,0,0
São Paulo,3546702,Santa Gertrudes,0,0,0
São Paulo,3546801,Santa Isabel,0,0,0
São Paulo,3546900,Santa Lúcia,0,0,0
São Paulo,3547007,Santa Maria da Serra,0,0,0
São Paulo,3547106,Santa Mercedes,0,0,0
São Paulo,3547205,Santana da Ponte Pensa,0,0,0
São Paulo,3547304,Santana de Parnaíba,0,0,0
São Paulo,3547403,Santa Rita d'Oeste,0,0,0
São Paulo,3547502,Santa Rita do Passa Quatro,0,0,0
São Paulo,3547601,Santa Rosa de Viterbo,0,0,0
São Paulo,3547650,Santa Salete,0,0,0
São Paulo,3547700,Santo Anastácio,0,0,0
São Paulo,3547809,Santo André,63,27,995
São Paulo,3547908,Santo Antônio da Alegria,0,0,0
São Paulo,3548005,Santo Antônio de Posse,0,0,0
São Paulo,3548054,Santo Antônio do Aracanguá,0,0,0
São Paulo,3548104,Santo Antônio do Jardim,0,0,0
São Paulo,3548203,Santo Antônio do Pinhal,0,0,0
São Paulo,3548302,Santo Expedito,0,0,0
São Paulo,3548401,Santópolis do Aguapeí,0,0,0
São Paulo,3548500,Santos,18,16,575
São Paulo,3548609,São Bento do Sapucaí,0,0,0
São Paulo,3548708,São Bernardo do Campo,231,34,1275
São Paulo,3548807,São Caetano do Sul,263,28,929
São Paulo,3548906,São Carlos,0,0,0
São Paulo,3549003,São Francisco,0,0,0
São Paulo,3549102,São João da Boa Vista,404,25,727
São Paulo,3549201,São João das Duas Pontes,0,0,0
São Paulo,3549250,São João de Iracema,0,0,0
São Paulo,3549300,São João do Pau d'Alho,0,0,0
São Paulo,3549409,São Joaquim da Barra,0,0,0
São Paulo,3549508,São José da Bela Vista,0,0,0
São Paulo,3549607,São José do Barreiro,0,0,0
São Paulo,3549706,São José do Rio Pardo,0,0,0
São Paulo,3549805,São José do Rio Preto,0,0,0
São Paulo,3549904,São José dos Campos,1464,189,6607
São Paulo,3549953,São Lourenço da Serra,0,0,0
São Paulo,3550001,São Luís do Paraitinga,0,0,0
São Paulo,3550100,São Manuel,0,0,0
São Paulo,3550209,São Miguel Arcanjo,0,0,0
São Paulo,3550308,São Paulo,6238,1211,37704
São Paulo,3550407,São Pedro,0,0,0
São Paulo,3550506,São Pedro do Turvo,0,0,0
São Paulo,3550605,São Roque,0,0,0
São Paulo,3550704,São Sebastião,0,0,0
São Paulo,3550803,São Sebastião da Grama,0,0,0
São Paulo,3550902,São Simão,0,0,0
São Paulo,3551009,São Vicente,475,21,908
São Paulo,3551108,Sarapuí,0,0,0
São Paulo,3551207,Sarutaiá,0,0,0
São Paulo,3551306,Sebastianópolis do Sul,0,0,0
São Paulo,3551405,Serra Azul,0,0,0
São Paulo,3551504,Serrana,0,0,0
São Paulo,3551603,Serra Negra,0,0,0
São Paulo,3551702,Sertãozinho,0,0,0
São Paulo,3551801,Sete Barras,0,0,0
São Paulo,3551900,Severínia,0,0,0
São Paulo,3552007,Silveiras,0,0,0
São Paulo,3552106,Socorro,0,0,0
São Paulo,3552205,Sorocaba,869,223,7115
São Paulo,3552304,Sud Mennucci,0,0,0
São Paulo,3552403,Sumaré,314,34,723
São Paulo,3552502,Suzano,416,31,1151
São Paulo,3552551,Suzanápolis,0,0,0
São Paulo,3552601,Tabapuã,0,0,0
São Paulo,3552700,Tabatinga,0,0,0
São Paulo,3552809,Taboão da Serra,526,21,956
São Paulo,3552908,Taciba,0,0,0
São Paulo,3553005,Taguaí,0,0,0
São Paulo,3553104,Taiaçu,0,0,0
São Paulo,3553203,Taiúva,0,0,0
